new_county_name,state_id,candidate,total_votes,won
Bonneville,16000,Donald Trump,37805,1
Bonneville,16000,Joe Biden,14254,0
Boone,5000,Donald Trump,13652,1
Boone,5000,Joe Biden,3064,0
Boone,17000,Donald Trump,13883,1
Boone,17000,Joe Biden,10542,0
Boone,18000,Donald Trump,22351,1
Boone,18000,Joe Biden,15244,0
Boone,19000,Donald Trump,8695,1
Boone,19000,Joe Biden,6303,0
Boone,21000,Donald Trump,44814,1
Boone,21000,Joe Biden,20901,0
Boone,29000,Donald Trump,38646,0
Boone,29000,Joe Biden,50064,1
Boone,31000,Donald Trump,2653,1
Boone,31000,Joe Biden,499,0
Boone,54000,Donald Trump,6816,1
Boone,54000,Joe Biden,2041,0
Boothbay,23000,Donald Trump,922,0
Boothbay,23000,Joe Biden,1229,1
Boothbay Harbor,23000,Donald Trump,545,0
Boothbay Harbor,23000,Joe Biden,814,1
Borden,48000,Donald Trump,397,1
Borden,48000,Joe Biden,16,0
Boscawen,33000,Donald Trump,1064,1
Boscawen,33000,Joe Biden,931,0
Bosque,48000,Donald Trump,7469,1
Bosque,48000,Joe Biden,1561,0
Bossier,22000,Donald Trump,38074,1
Bossier,22000,Joe Biden,15662,0
Boston,25000,Donald Trump,45425,0
Boston,25000,Joe Biden,242717,1
Botetourt,51000,Donald Trump,15099,1
Botetourt,51000,Joe Biden,5700,0
Bottineau,38000,Donald Trump,2575,1
Bottineau,38000,Joe Biden,821,0
Boulder,8000,Donald Trump,42501,0
Boulder,8000,Joe Biden,159089,1
Boundary,16000,Donald Trump,4937,1
Boundary,16000,Joe Biden,1220,0
Bourbon,20000,Donald Trump,4910,1
Bourbon,20000,Joe Biden,1505,0
Bourbon,21000,Donald Trump,6190,1
Bourbon,21000,Joe Biden,3296,0
Bourne,25000,Donald Trump,5331,0
Bourne,25000,Joe Biden,6527,1
Bow,33000,Donald Trump,2167,0
Bow,33000,Joe Biden,3256,1
Bowdoin,23000,Donald Trump,1079,1
Bowdoin,23000,Joe Biden,755,0
Bowdoinham,23000,Donald Trump,856,0
Bowdoinham,23000,Joe Biden,1123,1
Bowerbank,23000,Donald Trump,76,1
Bowerbank,23000,Joe Biden,41,0
Bowie,48000,Donald Trump,27116,1
Bowie,48000,Joe Biden,10747,0
Bowman,38000,Donald Trump,1395,1
Bowman,38000,Joe Biden,228,0
Box Butte,31000,Donald Trump,4002,1
Box Butte,31000,Joe Biden,1051,0
Box Elder,49000,Donald Trump,21548,1
Box Elder,49000,Joe Biden,4473,0
Boxborough,25000,Donald Trump,786,0
Boxborough,25000,Joe Biden,2526,1
Boxford,25000,Donald Trump,2271,0
Boxford,25000,Joe Biden,3117,1
Boyd,21000,Donald Trump,14295,1
Boyd,21000,Joe Biden,7083,0
Boyd,31000,Donald Trump,1010,1
Boyd,31000,Joe Biden,135,0
Boyle,21000,Donald Trump,8872,1
Boyle,21000,Joe Biden,5298,0
Boylston,25000,Donald Trump,1318,0
Boylston,25000,Joe Biden,1877,1
Bozrah,9000,Donald Trump,817,1
Bozrah,9000,Joe Biden,703,0
Bracken,21000,Donald Trump,3398,1
Bracken,21000,Joe Biden,800,0
Bradford,12000,Donald Trump,10334,1
Bradford,12000,Joe Biden,3160,0
Bradford,23000,Donald Trump,485,1
Bradford,23000,Joe Biden,188,0
Bradford,33000,Donald Trump,478,0
Bradford,33000,Joe Biden,563,1
Bradford,42000,Donald Trump,21600,1
Bradford,42000,Joe Biden,8046,0
Bradford,50000,Donald Trump,549,0
Bradford,50000,Joe Biden,893,1
Bradley,5000,Donald Trump,2335,1
Bradley,5000,Joe Biden,1214,0
Bradley,23000,Donald Trump,485,1
Bradley,23000,Joe Biden,378,0
Bradley,47000,Donald Trump,35204,1
Bradley,47000,Joe Biden,9851,0
Braintree,25000,Donald Trump,8744,0
Braintree,25000,Joe Biden,12612,1
Braintree,50000,Donald Trump,260,0
Braintree,50000,Joe Biden,434,1
Branch,26000,Donald Trump,14064,1
Branch,26000,Joe Biden,6159,0
Brandon,50000,Donald Trump,896,0
Brandon,50000,Joe Biden,1213,1
Branford,9000,Donald Trump,7098,0
Branford,9000,Joe Biden,10562,1
Brantley,13000,Donald Trump,6993,1
Brantley,13000,Joe Biden,700,0
Brattleboro,50000,Donald Trump,1053,0
Brattleboro,50000,Joe Biden,5423,1
Braxton,54000,Donald Trump,4120,1
Braxton,54000,Joe Biden,1457,0
Brazoria,48000,Donald Trump,90433,1
Brazoria,48000,Joe Biden,62228,0
Brazos,48000,Donald Trump,47530,1
Brazos,48000,Joe Biden,35349,0
Breathitt,21000,Donald Trump,4265,1
Breathitt,21000,Joe Biden,1301,0
Breckinridge,21000,Donald Trump,7701,1
Breckinridge,21000,Joe Biden,2350,0
Bremen,23000,Donald Trump,185,0
Bremen,23000,Joe Biden,367,1
Bremer,19000,Donald Trump,8294,1
Bremer,19000,Joe Biden,5958,0
Brentwood,33000,Donald Trump,1372,0
Brentwood,33000,Joe Biden,1505,1
Brevard,12000,Donald Trump,207883,1
Brevard,12000,Joe Biden,148549,0
Brewer,23000,Donald Trump,2568,1
Brewer,23000,Joe Biden,2533,0
Brewster,25000,Donald Trump,2338,0
Brewster,25000,Joe Biden,4940,1
Brewster,48000,Donald Trump,2461,1
Brewster,48000,Joe Biden,2258,0
Bridgeport,9000,Donald Trump,8269,0
Bridgeport,9000,Joe Biden,33515,1
Bridgewater,9000,Donald Trump,549,0
Bridgewater,9000,Joe Biden,667,1
Bridgewater,23000,Donald Trump,214,1
Bridgewater,23000,Joe Biden,77,0
Bridgewater,25000,Donald Trump,6572,0
Bridgewater,25000,Joe Biden,7688,1
Bridgewater,33000,Donald Trump,472,1
Bridgewater,33000,Joe Biden,364,0
Bridgewater,50000,Donald Trump,212,0
Bridgewater,50000,Joe Biden,372,1
Bridgton,23000,Donald Trump,1528,0
Bridgton,23000,Joe Biden,1656,1
Bridport,50000,Donald Trump,321,0
Bridport,50000,Joe Biden,392,1
Brighton,50000,Donald Trump,342,1
Brighton,50000,Joe Biden,258,0
Brighton Plt.,23000,Donald Trump,29,1
Brighton Plt.,23000,Joe Biden,16,0
Brimfield,25000,Donald Trump,1193,1
Brimfield,25000,Joe Biden,1063,0
Briscoe,48000,Donald Trump,639,1
Briscoe,48000,Joe Biden,78,0
Bristol,9000,Donald Trump,13834,0
Bristol,9000,Joe Biden,15462,1
Bristol,23000,Donald Trump,808,0
Bristol,23000,Joe Biden,1275,1
Bristol,33000,Donald Trump,994,1
Bristol,33000,Joe Biden,842,0
Bristol,44000,Donald Trump,4595,0
Bristol,44000,Joe Biden,6813,1
Bristol,50000,Donald Trump,691,0
Bristol,50000,Joe Biden,1482,1
Bristol city,51000,Donald Trump,5347,1
Bristol city,51000,Joe Biden,2313,0
Broadwater,30000,Donald Trump,3173,1
Broadwater,30000,Joe Biden,835,0
Brockton,25000,Donald Trump,8689,0
Brockton,25000,Joe Biden,29475,1
Bronx,36000,Donald Trump,67740,0
Bronx,36000,Joe Biden,355374,1
Brooke,54000,Donald Trump,7545,1
Brooke,54000,Joe Biden,2947,0
Brookfield,9000,Donald Trump,5226,0
Brookfield,9000,Joe Biden,5426,1
Brookfield,25000,Donald Trump,1054,1
Brookfield,25000,Joe Biden,946,0
Brookfield,33000,Donald Trump,315,1
Brookfield,33000,Joe Biden,218,0
Brookfield,50000,Donald Trump,307,0
Brookfield,50000,Joe Biden,506,1
Brookings,46000,Donald Trump,8000,1
Brookings,46000,Joe Biden,6110,0
Brooklin,23000,Donald Trump,189,0
Brooklin,23000,Joe Biden,426,1
Brookline,25000,Donald Trump,3418,0
Brookline,25000,Joe Biden,27150,1
Brookline,33000,Donald Trump,1647,0
Brookline,33000,Joe Biden,1903,1
Brookline,50000,Donald Trump,96,0
Brookline,50000,Joe Biden,217,1
Brooklyn,9000,Donald Trump,2262,1
Brooklyn,9000,Joe Biden,1876,0
Brooks,13000,Donald Trump,4261,1
Brooks,13000,Joe Biden,2791,0
Brooks,23000,Donald Trump,317,1
Brooks,23000,Joe Biden,246,0
Brooks,48000,Donald Trump,998,0
Brooks,48000,Joe Biden,1470,1
Brooksville,23000,Donald Trump,219,0
Brooksville,23000,Joe Biden,450,1
Broome,36000,Donald Trump,43800,0
Broome,36000,Joe Biden,47010,1
Broomfield,8000,Donald Trump,16295,0
Broomfield,8000,Joe Biden,29077,1
Broward,12000,Donald Trump,333409,0
Broward,12000,Joe Biden,618752,1
Brown,17000,Donald Trump,1931,1
Brown,17000,Joe Biden,486,0
Brown,18000,Donald Trump,5777,1
Brown,18000,Joe Biden,3036,0
Brown,20000,Donald Trump,3206,1
Brown,20000,Joe Biden,1088,0
Brown,27000,Donald Trump,9552,1
Brown,27000,Joe Biden,4753,0
Brown,31000,Donald Trump,1470,1
Brown,31000,Joe Biden,191,0
Brown,39000,Donald Trump,16480,1
Brown,39000,Joe Biden,4380,0
Brown,46000,Donald Trump,10580,1
Brown,46000,Joe Biden,6538,0
Brown,48000,Donald Trump,13698,1
Brown,48000,Joe Biden,2107,0
Brown,55000,Donald Trump,75871,1
Brown,55000,Joe Biden,65511,0
Brownfield,23000,Donald Trump,466,0
Brownfield,23000,Joe Biden,468,1
Brownington,50000,Donald Trump,265,1
Brownington,50000,Joe Biden,218,0
Brownville,23000,Donald Trump,467,1
Brownville,23000,Joe Biden,280,0
Brule,46000,Donald Trump,1750,1
Brule,46000,Joe Biden,673,0
Brunswick,23000,Donald Trump,3733,0
Brunswick,23000,Joe Biden,9728,1
Brunswick,37000,Donald Trump,55850,1
Brunswick,37000,Joe Biden,33310,0
Brunswick,50000,Donald Trump,35,1
Brunswick,50000,Joe Biden,27,0
Brunswick,51000,Donald Trump,3357,0
Brunswick,51000,Joe Biden,4552,1
Bryan,13000,Donald Trump,14240,1
Bryan,13000,Joe Biden,6738,0
Bryan,40000,Donald Trump,12344,1
Bryan,40000,Joe Biden,3323,0
Buchanan,19000,Donald Trump,6420,1
Buchanan,19000,Joe Biden,4169,0
Buchanan,29000,Donald Trump,22450,1
Buchanan,29000,Joe Biden,13445,0
Buchanan,51000,Donald Trump,8311,1
Buchanan,51000,Joe Biden,1587,0
Buckfield,23000,Donald Trump,636,1
Buckfield,23000,Joe Biden,436,0
Buckingham,51000,Donald Trump,4544,1
Buckingham,51000,Joe Biden,3471,0
Buckland,25000,Donald Trump,268,0
Buckland,25000,Joe Biden,889,1
Bucks,42000,Donald Trump,187367,0
Bucks,42000,Joe Biden,204712,1
Bucksport,23000,Donald Trump,1481,1
Bucksport,23000,Joe Biden,1278,0
Buena Vista,19000,Donald Trump,5056,1
Buena Vista,19000,Joe Biden,2961,0
Buena Vista city,51000,Donald Trump,1863,1
Buena Vista city,51000,Joe Biden,825,0
Buffalo,31000,Donald Trump,16640,1
Buffalo,31000,Joe Biden,6350,0
Buffalo,46000,Donald Trump,183,0
Buffalo,46000,Joe Biden,352,1
Buffalo,55000,Donald Trump,4834,1
Buffalo,55000,Joe Biden,2860,0
Bullitt,21000,Donald Trump,30708,1
Bullitt,21000,Joe Biden,10552,0
Bulloch,13000,Donald Trump,18387,1
Bulloch,13000,Joe Biden,11248,0
Bullock,1000,Donald Trump,1146,0
Bullock,1000,Joe Biden,3446,1
Buncombe,37000,Donald Trump,62412,0
Buncombe,37000,Joe Biden,96515,1
Bureau,17000,Donald Trump,10411,1
Bureau,17000,Joe Biden,6669,0
Burke,13000,Donald Trump,5400,1
Burke,13000,Joe Biden,5208,0
Burke,37000,Donald Trump,31019,1
Burke,37000,Joe Biden,13118,0
Burke,38000,Donald Trump,994,1
Burke,38000,Joe Biden,137,0
Burke,50000,Donald Trump,366,0
Burke,50000,Joe Biden,534,1
Burleigh,38000,Donald Trump,34744,1
Burleigh,38000,Joe Biden,14348,0
Burleson,48000,Donald Trump,6743,1
Burleson,48000,Joe Biden,1788,0
Burlington,9000,Donald Trump,3034,0
Burlington,9000,Joe Biden,3099,1
Burlington,23000,Donald Trump,145,1
Burlington,23000,Joe Biden,56,0
Burlington,25000,Donald Trump,5566,0
Burlington,25000,Joe Biden,9447,1
Burlington,34000,Donald Trump,103345,0
Burlington,34000,Joe Biden,154595,1
Burlington,50000,Donald Trump,2293,0
Burlington,50000,Joe Biden,19238,1
Burnet,48000,Donald Trump,18767,1
Burnet,48000,Joe Biden,5639,0
Burnett,55000,Donald Trump,6462,1
Burnett,55000,Joe Biden,3569,0
Burnham,23000,Donald Trump,389,1
Burnham,23000,Joe Biden,234,0
Burrillville,44000,Donald Trump,4906,1
Burrillville,44000,Joe Biden,3434,0
Burt,31000,Donald Trump,2580,1
Burt,31000,Joe Biden,1063,0
Butler,1000,Donald Trump,5458,1
Butler,1000,Joe Biden,3965,0
Butler,19000,Donald Trump,5542,1
Butler,19000,Joe Biden,2424,0
Butler,20000,Donald Trump,22250,1
Butler,20000,Joe Biden,9003,0
Butler,21000,Donald Trump,4960,1
Butler,21000,Joe Biden,1079,0
Butler,29000,Donald Trump,14602,1
Butler,29000,Joe Biden,3301,0
Butler,31000,Donald Trump,3542,1
Butler,31000,Joe Biden,873,0
Butler,39000,Donald Trump,114392,1
Butler,39000,Joe Biden,69613,0
Butler,42000,Donald Trump,74359,1
Butler,42000,Joe Biden,37508,0
Butte,6000,Donald Trump,48730,0
Butte,6000,Joe Biden,50426,1
Butte,16000,Donald Trump,1202,1
Butte,16000,Joe Biden,188,0
Butte,46000,Donald Trump,3731,1
Butte,46000,Joe Biden,939,0
Butts,13000,Donald Trump,8406,1
Butts,13000,Joe Biden,3274,0
Buxton,23000,Donald Trump,2686,1
Buxton,23000,Joe Biden,2416,0
Byron,23000,Donald Trump,58,1
Byron,23000,Joe Biden,31,0
Cabarrus,37000,Donald Trump,63237,1
Cabarrus,37000,Joe Biden,52162,0
Cabell,54000,Donald Trump,21721,1
Cabell,54000,Joe Biden,14994,0
Cabot,50000,Donald Trump,296,0
Cabot,50000,Joe Biden,558,1
Cache,49000,Donald Trump,38032,1
Cache,49000,Joe Biden,16650,0
Caddo,22000,Donald Trump,48021,0
Caddo,22000,Joe Biden,55110,1
Caddo,40000,Donald Trump,7013,1
Caddo,40000,Joe Biden,2670,0
Calais,23000,Donald Trump,856,1
Calais,23000,Joe Biden,626,0
Calais,50000,Donald Trump,221,0
Calais,50000,Joe Biden,886,1
Calaveras,6000,Donald Trump,16518,1
Calaveras,6000,Joe Biden,10046,0
Calcasieu,22000,Donald Trump,55066,1
Calcasieu,22000,Joe Biden,25982,0
Caldwell,21000,Donald Trump,4906,1
Caldwell,21000,Joe Biden,1433,0
Caldwell,22000,Donald Trump,3976,1
Caldwell,22000,Joe Biden,745,0
Caldwell,29000,Donald Trump,3725,1
Caldwell,29000,Joe Biden,897,0
Caldwell,37000,Donald Trump,32119,1
Caldwell,37000,Joe Biden,10245,0
Caldwell,48000,Donald Trump,8031,1
Caldwell,48000,Joe Biden,6672,0
Calhoun,1000,Donald Trump,35101,1
Calhoun,1000,Joe Biden,15216,0
Calhoun,5000,Donald Trump,1636,1
Calhoun,5000,Joe Biden,479,0
Calhoun,12000,Donald Trump,5274,1
Calhoun,12000,Joe Biden,1209,0
Calhoun,13000,Donald Trump,923,0
Calhoun,13000,Joe Biden,1263,1
Calhoun,17000,Donald Trump,2046,1
Calhoun,17000,Joe Biden,677,0
Calhoun,19000,Donald Trump,3689,1
Calhoun,19000,Joe Biden,1470,0
Calhoun,26000,Donald Trump,36221,1
Calhoun,26000,Joe Biden,28877,0
Calhoun,28000,Donald Trump,4625,1
Calhoun,28000,Joe Biden,1902,0
Calhoun,45000,Donald Trump,4305,1
Calhoun,45000,Joe Biden,3905,0
Calhoun,48000,Donald Trump,5641,1
Calhoun,48000,Joe Biden,2148,0
Calhoun,54000,Donald Trump,2364,1
Calhoun,54000,Joe Biden,568,0
Callahan,48000,Donald Trump,6012,1
Callahan,48000,Joe Biden,734,0
Callaway,29000,Donald Trump,14815,1
Callaway,29000,Joe Biden,5870,0
Calloway,21000,Donald Trump,11352,1
Calloway,21000,Joe Biden,5797,0
Calumet,55000,Donald Trump,18156,1
Calumet,55000,Joe Biden,12116,0
Calvert,24000,Donald Trump,25346,1
Calvert,24000,Joe Biden,22587,0
Camas,16000,Donald Trump,507,1
Camas,16000,Joe Biden,149,0
Cambria,42000,Donald Trump,48085,1
Cambria,42000,Joe Biden,21730,0
Cambridge,23000,Donald Trump,176,1
Cambridge,23000,Joe Biden,72,0
Cambridge,25000,Donald Trump,3519,0
Cambridge,25000,Joe Biden,50233,1
Cambridge,50000,Donald Trump,587,0
Cambridge,50000,Joe Biden,1521,1
Camden,13000,Donald Trump,15249,1
Camden,13000,Joe Biden,7967,0
Camden,23000,Donald Trump,832,0
Camden,23000,Joe Biden,2931,1
Camden,29000,Donald Trump,18850,1
Camden,29000,Joe Biden,5652,0
Camden,34000,Donald Trump,86207,0
Camden,34000,Joe Biden,175065,1
Camden,37000,Donald Trump,4312,1
Camden,37000,Joe Biden,1537,0
Cameron,22000,Donald Trump,3671,1
Cameron,22000,Joe Biden,324,0
Cameron,42000,Donald Trump,1771,1
Cameron,42000,Joe Biden,634,0
Cameron,48000,Donald Trump,49032,0
Cameron,48000,Joe Biden,64063,1
Camp,48000,Donald Trump,3626,1
Camp,48000,Joe Biden,1394,0
Campbell,21000,Donald Trump,28482,1
Campbell,21000,Joe Biden,19374,0
Campbell,46000,Donald Trump,747,1
Campbell,46000,Joe Biden,117,0
Campbell,47000,Donald Trump,12331,1
Campbell,47000,Joe Biden,2441,0
Campbell,51000,Donald Trump,21245,1
Campbell,51000,Joe Biden,8070,0
Campbell,56000,Donald Trump,16975,1
Campbell,56000,Joe Biden,1935,0
Campton,33000,Donald Trump,964,0
Campton,33000,Joe Biden,1120,1
Canaan,9000,Donald Trump,209,0
Canaan,9000,Joe Biden,437,1
Canaan,23000,Donald Trump,749,1
Canaan,23000,Joe Biden,384,0
Canaan,33000,Donald Trump,890,0
Canaan,33000,Joe Biden,1162,1
Canaan,50000,Donald Trump,241,1
Canaan,50000,Joe Biden,239,0
Canadian,40000,Donald Trump,43550,1
Canadian,40000,Joe Biden,16742,0
Candia,33000,Donald Trump,1702,1
Candia,33000,Joe Biden,1039,0
Candler,13000,Donald Trump,3133,1
Candler,13000,Joe Biden,1269,0
Cannon,47000,Donald Trump,5190,1
Cannon,47000,Joe Biden,1261,0
Canterbury,9000,Donald Trump,1755,1
Canterbury,9000,Joe Biden,1182,0
Canterbury,33000,Donald Trump,718,0
Canterbury,33000,Joe Biden,1009,1
Canton,9000,Donald Trump,2663,0
Canton,9000,Joe Biden,3878,1
Canton,23000,Donald Trump,374,1
Canton,23000,Joe Biden,154,0
Canton,25000,Donald Trump,4965,0
Canton,25000,Joe Biden,9222,1
Canyon,16000,Donald Trump,61759,1
Canyon,16000,Joe Biden,25881,0
Cape Elizabeth,23000,Donald Trump,1462,0
Cape Elizabeth,23000,Joe Biden,5349,1
Cape Girardeau,29000,Donald Trump,28907,1
Cape Girardeau,29000,Joe Biden,10760,0
Cape May,34000,Donald Trump,33158,1
Cape May,34000,Joe Biden,23941,0
Caratunk,23000,Donald Trump,36,1
Caratunk,23000,Joe Biden,24,0
Carbon,30000,Donald Trump,4468,1
Carbon,30000,Joe Biden,2421,0
Carbon,42000,Donald Trump,21984,1
Carbon,42000,Joe Biden,11212,0
Carbon,49000,Donald Trump,6693,1
Carbon,49000,Joe Biden,2392,0
Carbon,56000,Donald Trump,5014,1
Carbon,56000,Joe Biden,1427,0
Caribou,16000,Donald Trump,2906,1
Caribou,16000,Joe Biden,431,0
Caribou,23000,Donald Trump,2262,1
Caribou,23000,Joe Biden,1702,0
Carlisle,21000,Donald Trump,2159,1
Carlisle,21000,Joe Biden,463,0
Carlisle,25000,Donald Trump,767,0
Carlisle,25000,Joe Biden,2772,1
Carlton,27000,Donald Trump,9791,0
Carlton,27000,Joe Biden,10098,1
Carmel,23000,Donald Trump,1183,1
Carmel,23000,Joe Biden,560,0
Caroline,24000,Donald Trump,10283,1
Caroline,24000,Joe Biden,5095,0
Caroline,51000,Donald Trump,8336,1
Caroline,51000,Joe Biden,7657,0
Carrabassett Valley,23000,Donald Trump,164,0
Carrabassett Valley,23000,Joe Biden,348,1
Carroll,5000,Donald Trump,7424,1
Carroll,5000,Joe Biden,4023,0
Carroll,13000,Donald Trump,37476,1
Carroll,13000,Joe Biden,16236,0
Carroll,17000,Donald Trump,5105,1
Carroll,17000,Joe Biden,2748,0
Carroll,18000,Donald Trump,7086,1
Carroll,18000,Joe Biden,2224,0
Carroll,19000,Donald Trump,7737,1
Carroll,19000,Joe Biden,3454,0
Carroll,21000,Donald Trump,2954,1
Carroll,21000,Joe Biden,1116,0
Carroll,24000,Donald Trump,60218,1
Carroll,24000,Joe Biden,36456,0
Carroll,28000,Donald Trump,3924,1
Carroll,28000,Joe Biden,1729,0
Carroll,29000,Donald Trump,3706,1
Carroll,29000,Joe Biden,786,0
Carroll,33000,Donald Trump,267,1
Carroll,33000,Joe Biden,266,0
Carroll,39000,Donald Trump,10745,1
Carroll,39000,Joe Biden,3251,0
Carroll,47000,Donald Trump,9205,1
Carroll,47000,Joe Biden,2559,0
Carroll,51000,Donald Trump,12659,1
Carroll,51000,Joe Biden,2842,0
Carroll Plt.,23000,Donald Trump,73,1
Carroll Plt.,23000,Joe Biden,14,0
Carson,48000,Donald Trump,2779,1
Carson,48000,Joe Biden,297,0
Carson City,32000,Donald Trump,16113,1
Carson City,32000,Joe Biden,12735,0
Carter,21000,Donald Trump,8775,1
Carter,21000,Joe Biden,2642,0
Carter,29000,Donald Trump,2451,1
Carter,29000,Joe Biden,418,0
Carter,30000,Donald Trump,775,1
Carter,30000,Joe Biden,74,0
Carter,40000,Donald Trump,14699,1
Carter,40000,Joe Biden,4470,0
Carter,47000,Donald Trump,19584,1
Carter,47000,Joe Biden,4529,0
Carteret,37000,Donald Trump,30028,1
Carteret,37000,Joe Biden,12093,0
Carthage,23000,Donald Trump,214,1
Carthage,23000,Joe Biden,88,0
Carver,25000,Donald Trump,3504,1
Carver,25000,Joe Biden,3277,0
Carver,27000,Donald Trump,34009,1
Carver,27000,Joe Biden,30774,0
Cary Plt.,23000,Donald Trump,0,0
Cary Plt.,23000,Joe Biden,0,1
Cascade,30000,Donald Trump,23315,1
Cascade,30000,Joe Biden,15456,0
Casco,23000,Donald Trump,1184,1
Casco,23000,Joe Biden,1036,0
Casey,21000,Donald Trump,6179,1
Casey,21000,Joe Biden,918,0
Cass,17000,Donald Trump,3625,1
Cass,17000,Joe Biden,1615,0
Cass,18000,Donald Trump,10552,1
Cass,18000,Joe Biden,4304,0
Cass,19000,Donald Trump,4969,1
Cass,19000,Joe Biden,2201,0
Cass,26000,Donald Trump,16699,1
Cass,26000,Joe Biden,9130,0
Cass,27000,Donald Trump,11620,1
Cass,27000,Joe Biden,6342,0
Cass,29000,Donald Trump,37197,1
Cass,29000,Joe Biden,19052,0
Cass,31000,Donald Trump,10121,1
Cass,31000,Joe Biden,4737,0
Cass,38000,Donald Trump,42619,1
Cass,38000,Joe Biden,40311,0
Cass,48000,Donald Trump,11033,1
Cass,48000,Joe Biden,2795,0
Cassia,16000,Donald Trump,7907,1
Cassia,16000,Joe Biden,1464,0
Castine,23000,Donald Trump,136,0
Castine,23000,Joe Biden,346,1
Castle Hill,23000,Donald Trump,130,1
Castle Hill,23000,Joe Biden,97,0
Castleton,50000,Donald Trump,1042,0
Castleton,50000,Joe Biden,1056,1
Castro,48000,Donald Trump,1602,1
Castro,48000,Joe Biden,466,0
Caswell,23000,Donald Trump,73,1
Caswell,23000,Joe Biden,59,0
Caswell,37000,Donald Trump,7089,1
Caswell,37000,Joe Biden,4860,0
Catahoula,22000,Donald Trump,3541,1
Catahoula,22000,Joe Biden,1269,0
Catawba,37000,Donald Trump,56588,1
Catawba,37000,Joe Biden,25689,0
Catoosa,13000,Donald Trump,25167,1
Catoosa,13000,Joe Biden,6932,0
Catron,35000,Donald Trump,1698,1
Catron,35000,Joe Biden,595,0
Cattaraugus,36000,Donald Trump,22155,1
Cattaraugus,36000,Joe Biden,11879,0
Cavalier,38000,Donald Trump,1499,1
Cavalier,38000,Joe Biden,474,0
Cavendish,50000,Donald Trump,297,0
Cavendish,50000,Joe Biden,466,1
Cayuga,36000,Donald Trump,19512,1
Cayuga,36000,Joe Biden,16149,0
Cecil,24000,Donald Trump,29439,1
Cecil,24000,Joe Biden,16809,0
Cedar,19000,Donald Trump,6161,1
Cedar,19000,Joe Biden,4337,0
Cedar,29000,Donald Trump,5788,1
Cedar,29000,Joe Biden,1145,0
Cedar,31000,Donald Trump,4174,1
Cedar,31000,Joe Biden,725,0
Center Harbor,33000,Donald Trump,407,1
Center Harbor,33000,Joe Biden,379,0
Central Falls,44000,Donald Trump,1113,0
Central Falls,44000,Joe Biden,3073,1
Centre,42000,Donald Trump,36372,0
Centre,42000,Joe Biden,40055,1
Cerro Gordo,19000,Donald Trump,12442,1
Cerro Gordo,19000,Joe Biden,10941,0
Chaffee,8000,Donald Trump,6222,0
Chaffee,8000,Joe Biden,7160,1
Chambers,1000,Donald Trump,8753,1
Chambers,1000,Joe Biden,6365,0
Chambers,48000,Donald Trump,17353,1
Chambers,48000,Joe Biden,3997,0
Champaign,17000,Donald Trump,35285,0
Champaign,17000,Joe Biden,57067,1
Champaign,39000,Donald Trump,14589,1
Champaign,39000,Joe Biden,5062,0
Chaplin,9000,Donald Trump,662,1
Chaplin,9000,Joe Biden,598,0
Chapman,23000,Donald Trump,177,1
Chapman,23000,Joe Biden,97,0
Chariton,29000,Donald Trump,3111,1
Chariton,29000,Joe Biden,916,0
Charlemont,25000,Donald Trump,235,0
Charlemont,25000,Joe Biden,492,1
Charles,24000,Donald Trump,25579,0
Charles,24000,Joe Biden,62171,1
Charles City,51000,Donald Trump,1761,0
Charles City,51000,Joe Biden,2624,1
Charles Mix,46000,Donald Trump,2552,1
Charles Mix,46000,Joe Biden,1177,0
Charleston,23000,Donald Trump,580,1
Charleston,23000,Joe Biden,164,0
Charleston,45000,Donald Trump,93297,0
Charleston,45000,Joe Biden,121485,1
Charleston,50000,Donald Trump,274,1
Charleston,50000,Joe Biden,247,0
Charlestown,33000,Donald Trump,1239,1
Charlestown,33000,Joe Biden,1185,0
Charlestown,44000,Donald Trump,2198,0
Charlestown,44000,Joe Biden,2909,1
Charlevoix,26000,Donald Trump,9841,1
Charlevoix,26000,Joe Biden,6939,0
Charlotte,12000,Donald Trump,73243,1
Charlotte,12000,Joe Biden,42273,0
Charlotte,23000,Donald Trump,145,1
Charlotte,23000,Joe Biden,68,0
Charlotte,50000,Donald Trump,511,0
Charlotte,50000,Joe Biden,2285,1
Charlotte,51000,Donald Trump,3815,1
Charlotte,51000,Joe Biden,2317,0
Charlottesville city,51000,Donald Trump,3094,0
